,2h(-7),2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-5),2h(-5),2h(-5),2h(-5),1o3ol(-5),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),ea(-5),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,PFO,PFO
45,-0.26359493,-0.16863048,-0.009326249,-0.41200787,0.2940407,-0.16000184,0.7345114,0.2175954,0.0032405257,0.058304373,-0.071540646,0.061574876,0.3730582,-0.22173457,0.09082487,-0.28966674,-0.9171127,-0.12686872,0.21253946,-0.09562373,-0.21467316,0.35342997,0.3018759,0.23603863,1.6346142,0.093394995,0.1437009,-0.2275129,0.37382364,0.48821133,0.25552663,0.061022356,-0.42999288,0.09642309,-0.11248425,-0.20099738,-0.3578661,-0.029781222,0.12598626,-0.17214352
46,-0.15354586,-0.61667174,0.10746008,0.76004654,-0.3137764,-0.08037287,-0.10598323,0.15977395,-0.85491365,-0.7677146,-0.025187314,0.2850653,-0.24026227,-0.28631318,0.15802848,0.17009646,-0.12539989,-0.008746743,-0.30393773,0.12297273,0.08891481,0.48681206,0.046895526,-0.41111165,0.38635463,-0.62726545,0.22075069,-0.14411956,-0.3650275,0.14383328,0.18898702,0.587497,-0.09501672,0.584574,-0.003948927,0.14678505,-0.5066016,-0.06266999,-0.27629954,-0.15779659
47,0.11207868,0.008487478,-0.16389653,0.39211947,1.124002,0.29767126,0.21805163,0.008218598,-0.32204014,0.02077511,0.022877038,0.15317635,-0.053516984,-0.13603689,-0.21350737,-0.2975416,0.20202756,0.1265807,-0.03690055,1.2780743,0.07194808,0.2832407,0.40337706,0.013441399,-0.35327154,0.23343666,0.32925493,0.35026088,0.049399197,0.2205112,0.24835628,0.3814463,0.03198731,-0.04383491,0.35929814,0.4066955,0.63730407,-0.24833351,0.31702006,-0.3314604
48,0.4336262,-0.17404278,0.27941123,0.5455133,-0.19474593,-0.6195209,-0.010463506,-0.7104101,0.18734425,0.17039609,-0.49315023,0.64034814,-0.18038017,-0.44130254,-0.32332036,-0.1483626,-0.27570862,-0.77146196,-0.4278878,0.042195916,-0.035420045,0.19356014,0.34727037,0.40094832,-0.3280137,0.85558414,0.17848146,0.28710663,0.28436977,-0.25519642,-0.79820615,0.44829106,0.1481908,-0.056455474,-0.15631096,0.064178675,0.19959594,0.22252381,0.18972127,-0.20349544
49,-0.23196611,-0.3810957,0.13190608,0.25184873,-0.019900203,-0.19094822,-0.32831615,0.21435875,-0.0025961995,0.30833596,0.34887826,0.53644055,-0.07660827,-0.09677029,-0.18053153,-0.10426984,-0.94145787,-0.07484758,-0.41167217,-0.39590198,0.24042642,-0.27002686,-0.9628373,-0.5138632,0.08392388,1.0591688,0.39061028,1.398814,-0.2762878,-0.27039498,-0.09290445,-0.423857,0.028057575,-0.76393765,-0.032399416,-0.58164036,0.08378428,-0.47282246,-0.5619239,0.12355727
50,0.034801662,-0.3573153,-0.20257407,0.090569556,0.12072241,-0.051992,0.30465317,-0.09701219,0.21388197,1.2012554,0.83693254,0.46533698,6.036903,4.5326095,3.3507237,1.9950775,0.010768414,0.026780427,-0.2971159,-0.2436606,2.8033087,3.1324723,1.0782421,1.0529282,-0.21494931,-0.890787,-0.20879006,-0.02904886,0.15738595,0.10045566,0.15807296,0.57391894,0.007021785,0.12058552,0.0062393844,-0.31939816,0.03746158,-0.20564424,-0.24558032,0.089421295
51,0.9251117,-0.009493113,0.20555604,0.015806854,-0.17450619,-0.41176584,-0.10681969,0.030885816,-0.4281268,0.18652196,0.060545623,0.11261034,1.081014,0.65391386,0.4381821,0.39968494,0.35843867,0.066818476,0.004172921,-0.0791015,2.4730594,1.2929896,0.3782319,0.31881863,0.28331113,0.21243314,0.017378658,-0.007872224,-0.2753104,-0.06029567,-0.22941297,0.13220608,-0.011161,0.3008755,-0.015860736,0.015223622,-0.18047832,0.06823626,-0.08047575,0.017273426
52,0.36066437,0.1420626,-0.123901,-0.017645955,-0.06783283,0.03727355,-0.60408115,0.118545055,0.59881645,-0.31556535,0.39167705,0.371547,0.19929081,0.04324037,0.22664961,0.33366996,-0.122214854,-0.088741004,-0.67762154,0.1064325,0.98472106,0.15672486,0.15009451,0.24774435,0.56115735,0.4624893,0.44878426,-0.13235909,-0.8116975,-0.45383817,-0.03291142,0.017688751,-0.16927868,0.43489233,-0.07058896,0.3723361,-0.7512583,-0.36502093,0.05424595,0.13291454
53,-0.16591036,0.07924038,0.11403248,-0.49364722,0.18743253,-0.14417541,-0.055578,-0.08110676,-0.5892997,0.105065644,0.21984193,0.36818928,0.06790066,0.07630056,0.092552125,-0.15907568,0.19500268,-0.32499874,0.3712085,0.022525132,0.426912,-0.24009424,0.20347403,-0.5609108,-0.5180263,0.40397283,0.15722524,0.23833731,0.36551523,0.16032928,0.07273185,0.025159962,-0.14279789,0.081235945,0.61155,0.24791032,-0.0358451,-0.002665013,0.10850644,-0.15256344
54,0.06722635,0.2211709,0.9828137,0.06256062,-0.07836676,-0.40834928,-0.1378918,-0.1710341,-0.03372675,-0.08095735,-0.44138882,-0.3362127,-0.09378505,0.20938933,-0.19460112,-0.6125714,0.5346313,1.7386103,1.1564326,0.7332842,-0.15441617,0.973475,1.3785763,0.41574845,-0.34188023,-0.15034175,-0.4050408,-0.32072577,-0.16281879,0.12909669,-0.24821013,-0.49939126,-0.27169126,0.007260941,-0.2306549,0.21071684,-0.28374857,-0.3571846,-0.43694127,0.014119625
55,0.11541277,-0.21375543,-0.2085155,-0.06061536,0.09258403,0.13459872,0.048867658,0.3500019,-0.2677694,-0.6334065,-0.090728655,0.19461492,-0.11778581,0.30881172,-0.28058475,-0.44506547,-0.15613657,-0.4670881,-0.13927647,-0.018800378,0.010590512,-0.16389185,-0.066316426,0.6476367,0.23654933,0.038943715,-0.6218717,0.33536702,-0.22264543,0.030285195,0.13191332,0.3248999,-0.13252887,0.37044466,0.35982963,-0.022703826,0.41534233,0.22674641,0.16506329,0.49574015
56,0.4473843,0.28795648,1.2237087,0.0013895631,0.2902044,-0.35314775,-0.06764346,-0.17327678,0.35438448,0.38552633,0.35592532,0.2824825,1.5869871,0.7588949,1.2913461,0.95240104,0.32228822,1.0169164,0.8309667,0.37473667,1.4752892,1.7319007,1.9602015,1.7765671,0.23803616,0.9597867,-0.07977617,0.16145995,0.35358906,-0.35755524,-0.39362964,-0.041573048,-0.2969771,-0.15131447,-0.051893294,-0.18939775,0.28650337,-0.106482446,-0.3406023,0.15267253
57,-0.40876785,-0.40737987,0.65519804,0.11356385,0.13623703,-0.14401203,0.24043725,-0.13304761,-0.09400046,0.08393435,0.08467696,0.17827718,-0.13442788,-0.44940677,0.23517236,0.5639591,-0.2544264,-0.04676819,0.4281963,-0.906391,-0.10423042,0.11949486,-0.118523255,0.16177642,-0.30950314,-0.368812,0.23140478,0.26944694,-0.1479878,-0.3548463,-0.7310741,-0.2581631,-0.7253466,-0.2657402,0.65806186,0.69701755,-0.16783969,0.09403822,-0.014893532,0.5695384
58,0.16529694,-0.18396279,0.23225269,0.064815894,0.39368555,-0.5248467,-0.4568668,0.19005418,0.12916829,-0.48627928,-0.099286795,0.14799589,0.39122152,-0.1960962,0.26406,-0.1469965,0.14561856,0.17549798,0.020786554,0.09566248,0.4011889,-0.049122155,0.05902493,0.035398383,0.020927846,0.3014588,0.22145307,-0.06717017,-0.10596171,0.18892479,-0.48122883,0.11914444,0.5155584,0.14224692,0.37730396,0.530732,0.01136601,0.3115549,0.05013284,0.056886613
59,-0.040318847,0.032487035,-0.035654545,-0.12941611,-0.20626064,-0.1299657,-0.22428942,-0.057404935,0.094094634,0.10322716,0.24741912,0.15629572,0.12870033,-0.13975392,0.06264812,-0.05530417,-0.7449452,-0.8042168,-0.3084135,0.033734024,0.026052006,-0.2613355,0.06281343,0.12396616,0.7356361,0.7071843,0.2351884,0.04916483,0.72390604,0.21188068,0.16783768,0.41944554,0.39889866,0.8711665,0.30779022,0.3746677,-0.024563432,-0.068988815,0.13640237,0.15107858
60,0.020905375,-0.008598149,0.18198726,-0.37311906,0.34303755,-0.6864768,-0.12065956,0.3860442,0.046316117,0.06898764,-0.277391,-0.07441273,0.14273365,0.5659518,-0.3334908,-0.32414624,0.5169645,0.17265263,-0.5164972,0.17862299,0.3768561,1.2507582,-0.05902493,0.034786433,0.4389026,0.26373988,0.30372843,0.10537641,-0.01209297,0.39246064,-0.2624055,-0.43308258,-0.06848905,-0.30140513,-0.12537432,-0.3974471,0.25539762,-0.40307298,-0.3809513,0.60814273
61,0.3227806,-0.1576387,0.11437929,-0.04107392,-0.34577906,-0.2160958,-0.017919004,0.04010713,-0.26406106,-0.19818991,-0.0018311143,0.25479084,0.66624224,0.74242836,0.708766,0.43207294,0.6889782,0.52852374,0.04030156,0.32337898,0.7914188,0.11950634,0.619144,0.36311513,0.1515894,-0.52861285,0.2920705,-0.04159856,-0.0367105,0.16611785,-0.27713045,-0.06732243,0.21965417,0.33674055,0.38236266,0.027083874,0.06317153,-0.15994048,0.12383321,-0.08362913
62,-0.14356238,0.017375648,0.40676945,0.00254637,-0.0071678013,1.124673,-0.08855677,0.08617622,-0.29771715,-0.007089466,0.15625507,0.16571492,-0.08199628,0.117893904,-0.39903903,-0.014573842,-0.20320515,0.20089965,-0.05130124,0.32357702,0.8586976,0.42816356,-0.05418104,0.19915688,-0.30784473,0.080998,0.5392651,-0.120194376,0.10380095,-0.45244884,-0.15480113,0.096395135,0.070522904,-0.004580915,0.30049002,-0.38648835,-0.04849419,0.42161506,-0.22983018,-0.0021855235
63,-0.1198318,0.14479335,0.01986146,0.13808012,0.13982967,-0.034239978,0.07085228,-0.09807998,-0.020509005,-0.07568071,0.11904341,0.015926778,0.04824519,-0.17141816,0.0052753687,0.008612692,-0.009483576,0.09637123,-0.008418679,-0.06747335,-0.12973261,-0.0644604,-0.09973842,-0.008620143,0.30380034,-0.085885994,0.057622254,-0.037661195,0.08341181,0.012963802,0.007938266,-0.054175317,-0.01629877,-0.13105562,0.020212889,0.11414045,0.10243988,0.075755626,0.041410565,0.050159514
64,1.1844535,0.83041155,-0.08376324,-0.15169889,0.34640157,-0.2844097,0.04633218,-0.05431807,0.2962502,0.07381004,0.19076908,0.079135954,4.1187873,1.9669745,2.79197,0.60486376,-0.5375515,0.07538076,0.050128847,-0.04421878,1.8112944,1.8298925,1.1143954,0.68961334,0.094941854,-0.28043607,-0.22406238,-0.072381675,-0.64327013,-0.05301732,-0.5208534,0.071444035,0.073904864,-0.15366255,0.19578391,-0.19852048,-0.4925,-0.12620337,-0.10095948,0.064294934
65,-0.15755999,-0.05549836,-0.027853012,-0.06792128,-0.18076387,0.14834923,-0.05219564,0.12560928,-0.20614862,0.12257126,0.014076829,-0.021888733,-0.14529252,0.1125988,-0.20912337,-0.4236372,0.3389549,0.695438,0.1686284,-0.20874465,-0.034211934,0.15031204,0.59042335,0.01883018,-0.63414264,-0.104242176,-0.6395472,0.079372704,1.1769798,-0.09760387,-0.12189317,0.14373237,0.23501015,-0.2106581,0.14857447,-0.04319203,-0.48589826,-0.5891761,-0.040891945,0.37748963
66,-0.13236433,0.010015398,0.33245665,0.009762049,-0.028083801,5.8337064,-0.23407364,-0.10447967,-0.2037707,-0.40981448,0.15841961,0.21778405,0.11010575,-0.5239879,0.13975778,0.2250902,-0.25608495,0.04102236,-0.07499678,0.1052344,0.35223383,0.025569111,0.07064519,0.040214956,0.41337454,0.13839477,-0.12995684,0.07564148,-0.26593465,-0.0036785603,-0.08333937,0.06658006,0.05105132,0.040920436,-0.14979282,-0.03242448,0.7558773,-0.33056834,-0.18867259,0.19658099
67,-0.24676198,0.28205395,0.34285262,-0.19240469,-0.30992496,-0.090904355,-0.2598989,-0.14583808,-0.38516802,-0.29064643,-0.06924611,-0.11224258,-0.28169668,-0.08369726,0.41580743,-0.21638054,-0.6428617,-0.10540359,-0.1615879,0.0969156,-0.34828115,-0.20453095,0.20427105,-0.036985278,-0.32474184,-0.18043128,-0.48918623,-0.39442706,-0.41776544,-0.23211864,-0.11016649,-0.12293041,-0.36403972,-0.6991805,-0.22486094,-0.27355224,0.0018761754,0.09930313,-0.45810875,-0.005684614
68,0.24586433,0.4347437,0.4141863,-0.077919245,0.4099319,-0.19946578,0.20720448,-0.41442847,-0.34226614,-0.2027308,-0.0537474,-0.15685341,-0.22618121,0.20455499,-0.32570064,-0.15818046,-0.15587479,-0.5284629,-0.08576894,0.09972882,-0.11328904,-0.6181133,-0.03196888,0.3786418,-0.32797757,-0.14358401,0.11730386,-0.36022422,0.31361496,0.22345002,-0.559757,-0.235524,0.30475992,-0.05654718,0.057715245,-0.1370861,0.1673528,-0.029758006,-0.51017106,-0.61699104
69,0.044570357,-0.034953535,0.2887888,0.18712196,-0.30976933,0.9895421,0.90872073,0.0074182153,-0.36015618,-0.101454854,0.035235286,-0.37553704,-0.11108774,-0.5253569,0.09984851,-0.38747114,0.015464455,-0.21491611,-0.1956603,-0.14449161,-0.38754687,0.085169554,-0.6192006,-0.26857018,-0.3663233,-1.2159154,-0.12024549,-0.18174356,0.15017503,1.0748595,0.6804402,0.52639157,0.41092348,-0.6223829,-0.49781212,-0.47851032,-0.36449426,0.41604418,-0.08502123,0.029024065
70,-0.07914722,0.20080866,-0.07398932,0.25759888,-0.15731767,0.13673946,0.28126612,-0.13535309,-0.4456405,0.1279144,-0.21915999,0.21017088,-0.15249687,0.08113825,-0.071827084,-0.12738675,0.8390373,-0.17677107,-0.09828429,-0.077144206,0.07818067,-0.35574755,0.31855077,-0.30059314,-0.038043857,-0.13798508,0.09609975,-0.30947363,-0.77082855,0.08685106,-0.43521747,0.082909465,0.009425819,-0.21282923,0.31399,0.008522332,0.16628814,-0.05053916,0.23148096,-0.12375288
71,-0.17748404,0.43585032,0.10190633,0.30639285,0.114933014,-0.09889299,-0.03132063,0.027237475,-0.27999905,0.012208313,0.2045142,-0.17018127,0.5286134,0.14285466,0.15264523,0.15827242,-0.0029052347,-0.24034703,0.03384927,-0.07202512,-0.07962553,0.06539258,0.13614656,-0.17522773,0.24198966,0.068990044,-0.14927793,-0.04297194,1.8729842,1.1659946,0.19310257,0.55282634,2.2944252,1.1980954,1.1485248,0.35811973,-0.57167745,-0.0038884282,0.27745563,-0.2622671
72,-0.782382,0.15632713,-0.10965061,-0.03846234,0.09168935,0.018547952,-0.02323702,0.33680776,0.13469782,0.30948326,0.27950943,0.19142467,-0.34073788,-0.34071925,-0.22658513,-0.058226883,-0.06842762,0.38623816,-0.038249254,-0.24132389,0.0054482818,0.48895416,-0.1823625,-0.3895067,-0.07355711,-0.096022986,-0.06773406,0.09018302,0.42688087,0.5775759,0.15171339,0.17447692,0.34561992,0.2873426,-0.006388277,0.2973321,-0.16880852,-0.2238738,0.016178966,0.047986925
73,-0.20769161,-0.088260174,-0.048060596,-0.22076252,0.015476912,-0.32582572,0.02488637,-0.07975596,-0.51018125,0.14586294,-0.015127838,0.0031309724,-0.3628649,-0.17395997,-0.14188534,0.08315432,2.096525,1.6770035,0.68266976,0.66133904,1.227334,2.0080185,0.99761486,0.87442935,0.01878643,0.44343385,0.5061557,0.29693604,0.33639622,0.26290175,0.07866526,0.21647567,0.12170397,0.03908278,0.01021862,-0.010805726,0.21860778,0.13481182,-0.16686472,-0.045324087
74,-0.11653644,-0.23430508,-0.25270078,0.5948565,0.18283415,0.3999474,-0.30009723,0.08298582,0.8473146,-0.38961768,0.16099495,0.03970903,0.30161536,0.20092143,-0.23588009,0.048054934,-0.14149916,0.18754904,-0.27457032,-0.089262724,0.044177085,0.13420364,0.12685023,0.13256705,0.46538007,-0.43401325,0.22693685,-0.06865099,0.3347253,0.24987078,0.16268453,-0.02196008,0.5234518,0.5072424,0.5124694,-0.010592669,0.0062915087,-0.20644483,0.023066998,0.089263916
75,-0.2530923,-0.12118113,0.21553837,-0.12993848,-0.19453117,-0.3172437,-0.005715251,0.11393738,0.7340067,0.75237334,0.32464933,0.13978851,0.3192606,0.32026595,0.04092092,-0.044831797,-0.47615132,-0.01857097,-0.4675851,-0.014002979,-0.42018884,0.35519832,-0.47016788,-1.0000577,0.2985307,-0.42083603,-0.20442769,-0.4235634,-0.08479684,0.98353624,0.31876552,-0.30087364,0.3790331,0.33065557,0.35343337,0.09206538,-0.3916684,0.22767922,0.20245773,-0.013851881
76,-0.80330914,0.28852847,0.08233389,-0.09194571,0.28579053,-0.12477358,-0.079113275,-0.46042952,-0.058773503,-0.15037616,-0.19616885,-0.056826234,-0.18005732,0.47984043,0.25348905,0.058448046,0.20545825,0.89057267,0.2892485,-0.120587125,0.39744172,0.23287082,-0.1209559,-0.08281857,-0.44107628,0.52084386,0.20577005,-0.00041487813,0.026631832,0.15990718,0.123122305,0.50191206,0.38849014,-0.056508847,0.5221978,0.06758836,0.37860015,0.533575,0.059068106,0.054333687
77,-0.1785562,0.091024995,0.36987633,-0.15924263,-0.09660596,-0.09504056,-0.28530467,0.22761774,0.34356213,0.6368107,0.014984965,0.53156877,0.20995663,-0.1880221,0.17349866,0.044865906,-0.2643267,0.17462169,-0.24738508,-0.10393113,0.15901172,-0.049110323,-0.09810156,0.10743767,-0.022377491,-0.08967075,0.097758055,0.048181593,0.25407362,-0.5628391,-0.20691133,0.16053283,0.47531593,-0.031824708,0.003824234,0.22491276,-0.5757891,1.1191525,0.09976685,0.41108033
78,-0.47935808,-0.31983164,0.11335966,-0.00027644634,-0.19299185,-0.3476403,0.17557651,-0.28383863,0.343445,0.21483746,0.3917639,-0.02545607,0.5254806,-0.7249936,-0.55781335,-0.2517665,-0.9254141,-0.24504253,-0.1933805,-0.44992003,-0.19339319,0.063038826,-0.43523222,0.21233962,-0.14536795,-0.17545108,-0.119867384,-0.31845155,0.3947388,-0.07265288,-0.13856614,0.08668637,0.62936306,-0.00017264485,0.40343666,-0.1966343,0.15865654,-0.110541284,0.060485303,0.18026412
79,0.20958143,0.21688643,0.19943604,-0.2352255,0.0896568,-0.044180155,0.079796344,-0.05599886,-0.40744767,-1.1181052,0.18509084,-0.23770767,0.78551364,-0.19781888,0.058844477,-0.4124977,-0.35944197,0.3635913,-0.73677915,-0.16330695,-0.14883825,0.43584263,-0.0093817115,-0.43673307,-0.63,-0.5097858,0.21194427,0.086233675,-0.0049903393,-0.4410787,-0.48651388,0.021153808,-0.679816,-0.010426335,0.2533765,0.08195049,0.19344598,0.30664515,0.39940882,0.37334818
80,-0.26905495,0.18290499,0.07258928,-0.039515555,-1.155503,-0.17597142,0.28758138,-0.08318287,0.1253046,0.43571323,0.19971436,0.2081579,0.46060944,-0.2357478,0.027480483,-0.15195817,-0.6086355,-0.183501,0.16906059,-0.13435495,0.0809088,-0.13156481,0.0046688616,-0.17231989,0.72583115,0.76316833,0.36328807,0.2316106,0.60843617,0.09155029,-0.08605716,0.116785586,2.8754137,1.0155954,1.0573577,0.3478582,0.25284398,-0.28662497,0.06445122,-0.09950328
81,0.05087835,-0.28192717,-0.22994885,0.24823657,0.7915192,0.16444097,0.2286917,-0.09137827,0.23869693,-0.27960163,-0.056304514,0.16264707,-0.79604775,0.41862786,-0.20529385,-0.47483614,0.004217349,0.095529765,-0.49127388,-0.36270317,0.37028417,0.117100485,-0.17982124,0.31753123,0.31368372,0.3741311,0.2665955,-0.32823828,0.15073162,-0.44780332,0.13758141,0.61667156,-0.14280128,-0.076649055,2.6458614,0.15053912,1.1729442,-0.064274855,0.02518043,-0.11071262
82,-1.9323404,0.054567397,0.03374452,-0.15217334,0.31873742,-0.8422375,-0.07834168,-0.7109194,-0.57363933,-0.09495106,0.036930352,0.34268862,0.22898692,1.4312456,0.13915625,-0.05497259,0.9855236,0.9826059,0.020032108,-0.018664002,0.32309157,0.09312752,0.20785175,0.32531103,0.2504721,-0.060385913,-0.1062561,-0.2757082,1.0497751,-0.12494416,-0.27052733,-0.07986453,-0.2976012,0.22279242,0.19529065,-0.2326113,0.14578535,0.22871457,0.27335092,-0.03890705
83,0.37792313,0.29864132,0.44132322,0.3480661,0.32637075,-0.3066063,0.32414317,0.13439572,0.24785146,0.1887011,-0.11525503,0.08444059,0.16208518,0.1389111,0.07518546,-0.2838441,-0.3058444,0.05780089,-0.2830296,-0.47231016,-0.13844119,-0.1483871,-0.02817142,0.23743957,-0.2351934,-0.10778791,0.2534427,-0.24801078,0.14448833,-0.023541957,-0.11411949,0.13068879,0.2606005,-0.072265625,0.66524124,-0.1567621,0.5672171,0.003850162,0.149096,0.17354646
84,0.9119376,0.11298041,0.068751216,0.19626993,0.7398497,0.77542233,0.38769117,0.06406826,0.82245064,0.6588342,0.8108952,0.101802826,1.0680175,0.0673569,0.32999057,0.2516027,-0.07054022,0.012979984,-0.14303255,-0.36642155,0.17285626,1.1780438,0.29084617,0.06394097,0.6564422,0.6790148,0.16790526,0.1512903,0.17897959,-0.21644947,-0.50202817,-0.07949644,-0.6396166,-0.06985709,0.34765244,-0.1893264,-0.19817543,0.13370983,0.16217473,-0.06063682
85,0.098397315,0.041472733,-0.05039054,0.27640665,0.024872907,-0.008452117,-0.07530382,0.098251045,0.045895934,0.18041605,-0.20311621,-0.0848344,-0.27580106,0.13681763,0.19783661,-0.15897381,-0.61687416,-0.32263216,-0.37960118,-0.21063381,-0.31438828,-0.28198028,-0.447876,-0.112691134,0.07364309,-0.31198105,-0.0719223,0.007864594,0.27925146,-0.61287785,-0.09633016,-0.034334302,1.2466091,0.55820596,0.071596086,-0.21270683,0.06436777,0.13077405,-0.0485695,0.036488175
86,-0.14058986,0.098447084,-0.43973935,0.27604222,0.064634785,0.4915579,-0.26464987,0.41810822,0.0435841,0.1362463,-0.04017061,0.3354538,-0.32827106,-0.5591881,0.10818577,0.09046276,-0.09662354,-0.22113603,-0.008455038,-0.16022974,-0.31443393,-0.42448264,-0.20870638,-0.051740408,-0.06420313,1.1982043,0.20391244,-0.14440852,1.0654496,1.7684778,0.5909183,1.4253185,0.12782139,0.5028244,0.40355757,0.060151696,0.09984939,1.1608241,0.13122833,-0.20566326
87,-0.35471356,0.17447972,0.08173354,0.0663892,-0.21742156,-0.5422652,-0.27375156,0.28546414,0.29260075,-0.19304931,0.0023153424,-0.15239638,-0.25465912,-0.13607004,-0.13794762,0.21333587,-0.3206836,0.7996119,-0.15725717,-0.3240506,0.70242393,-0.16620189,0.12899153,-0.437729,0.31350607,0.10332817,0.047519475,0.10973388,1.0587099,0.88124585,-0.17610753,0.006755173,0.3560475,1.0513837,0.21048816,0.18609005,0.030676484,-0.19943866,0.1408959,-0.1697222
88,0.14530492,0.571799,0.25957376,0.08746469,0.33300543,-0.24447173,-0.24861357,-0.033362746,-0.551708,-0.13553625,-0.36882955,0.15013611,0.65773916,0.07953107,0.028888762,0.01734358,0.103184104,-0.2064591,0.0772264,-0.083536565,0.17105669,0.48599952,0.087982595,0.011543691,0.2333492,-0.0837796,-0.037078306,0.22375208,-0.5789961,-0.02205041,0.0042574406,0.0004875064,0.3146358,0.031750858,0.08892542,-0.06469554,-0.024505317,0.121046215,0.023229122,-0.11232883
89,0.3069224,-0.34615633,-0.19786918,0.23590994,-0.0040882826,0.23017007,0.26422843,0.059340715,-0.83578986,-0.47235197,-0.9263843,0.30822003,0.42197677,-0.30960798,-0.09806023,-0.194189,-0.016072154,-0.16581327,-0.15101248,1.8175095,-0.014440358,0.3358467,-0.8453126,-0.38024145,-0.06624895,-0.554341,-0.27134886,0.22397995,-0.3338347,0.18309799,2.3839512,-0.025718816,0.11521804,0.62453836,0.6779162,-0.36604553,-0.21085684,0.2555287,0.21209374,0.37302178
90,0.017648458,0.22948316,0.04997015,0.0018489361,-0.100168526,-0.0738378,-0.33832365,-0.0842883,-0.0072880983,-0.13469955,-0.0029315352,-0.12617725,0.35592258,0.003614191,-0.15235382,-0.03803593,-0.18874556,-0.17805046,-0.09908317,-0.280486,-0.39315543,0.5885364,-0.12348196,0.005978912,0.3214427,0.5989103,0.1861152,0.19518393,0.94897634,-0.012401462,-0.10196681,-0.06873691,0.8662893,0.7634959,0.50466466,0.19156736,0.4125545,-0.18025213,0.10538298,-0.024174511
91,-0.24785541,-0.5974649,-0.023609042,0.27235037,0.94768596,0.7528977,0.0312595,0.49801263,0.5887066,0.5652573,0.13729149,0.0013433695,-0.5026984,-0.83675945,-0.2799335,-0.26084656,-0.2020782,0.4572185,-0.19954601,-0.3496172,-0.12327398,-0.5332296,0.03172922,-0.0705388,0.20660731,0.10960299,-0.016548697,-0.024410486,0.05904439,0.50945175,0.25036037,0.092179656,0.3925835,0.69535303,0.01812929,-0.07928038,-0.05890423,-0.036340356,0.4883362,0.0542233
92,-0.12140873,0.25175098,0.12269825,1.5424155,-0.068562955,-0.07014158,0.39890015,-0.020602643,-0.013401061,0.32978377,-0.22956645,-0.0012380481,-0.35150632,2.6751504,-0.24469984,-0.23392433,-0.22248983,0.07955423,-0.26374447,-0.30686423,-0.52926123,0.30329138,-0.31977588,0.053323433,-0.23285031,-0.38930053,-0.15718412,-0.16069388,0.037552744,0.092377216,-0.025282204,0.12437689,0.66285264,-0.905403,0.12895417,0.020377457,0.02229786,0.14969438,0.17433931,0.0633136
93,-0.86415184,-0.7910032,0.0048075914,0.2749974,-0.23482224,-0.48524123,-0.383342,0.35549766,0.048560888,-0.031918906,0.25339264,0.017793894,-0.4148391,-0.14678979,-0.40002656,-0.70689607,-0.47055104,-0.15696469,0.10066819,-0.39338386,0.22079793,-0.36516467,-0.09198707,-0.4601812,-0.0033511817,-0.70979315,0.22210556,0.29911467,0.40155143,1.6027961,0.13308695,-0.17336595,-0.11149722,-0.17182654,0.059872925,-0.112818204,-0.28173697,-0.07650876,0.16701323,-0.051125668
94,-0.021995455,0.019765735,0.061563432,0.17880756,0.32307243,-0.31110635,0.010612309,0.06762618,0.3901266,0.3958501,0.26563853,0.20798874,0.79698074,0.5038873,0.3231448,0.15120573,-0.11313963,0.06169516,-0.18091178,-0.073002994,0.9948667,0.38684392,0.09742159,0.031189322,0.1917584,0.023548007,0.08143264,0.12663233,-0.23899043,0.048955202,-0.07515973,0.3741179,0.39626777,-0.017722368,-0.0051913857,0.05215603,-0.24325415,-0.044285804,0.0076295435,0.03654945
95,-0.073040634,0.022688866,-0.3781207,0.10732669,0.14901185,-0.45256686,-0.17748848,-0.00022983551,-0.074522376,0.07878238,-0.04397756,0.012942135,0.113589406,-0.66144806,-0.060440086,-0.24357867,-0.051771104,0.22773507,-0.15749091,-0.20592189,-0.03947544,0.34539413,-0.3954095,-0.23596212,0.0021859705,0.09831055,0.05387771,0.0016939044,-0.3393056,0.1095466,0.219157,0.11852901,-0.9081789,0.081225276,-0.026212081,-0.44727445,-0.034469306,0.12215601,0.42010704,-0.6533421
96,0.22254592,0.3358273,-0.09049326,-0.037613153,0.21937063,-0.2246514,0.045663714,-0.007445395,-0.36465472,-0.079071224,-0.023211896,0.08321619,0.15447411,0.08053756,-0.08211225,-0.04706335,3.8358207,1.45402,0.45390484,0.20848775,0.5415268,1.372458,0.34884435,0.15682733,-0.3065107,-0.1965194,0.09322287,0.053982377,0.5945122,0.52020204,0.29459962,-0.045485377,0.10782981,0.14080028,0.18388307,-0.0011432767,0.11653009,0.43799245,0.3616784,0.032322526
