,2h(-7),2h(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-5),2h(-5),1o3ol(-5),1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),ea(-5),ea(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,air,air
52,0.0049701333,0.057552315,0.010613203,-0.024323143,0.27966052,-0.6319315,-0.0033618212,-0.03145407,0.04760301,0.04526034,0.0898491,-0.3097353,0.0091094375,-0.34158778,0.030282378,-0.116404325,-0.3315295,-0.25227594,-0.0823046,-0.111607805,-0.0021015257,-0.43515444
53,0.06870234,0.073893905,-0.2761582,0.16118866,-0.019732624,-0.050927997,-0.23242652,0.027262866,0.47756636,-0.12968194,0.06506129,-0.17690545,0.92102987,0.6192009,0.6118154,0.14054501,0.83184195,0.30759478,0.14296341,0.03456545,-0.17829157,-0.21698385
54,0.18226361,0.09484613,-0.10040867,0.6996139,0.162399,0.115786314,0.15618163,-0.13560653,-0.18256676,-0.02595383,0.058710992,-0.393355,0.046460688,0.46657735,0.2782141,-0.6125097,-0.022836372,-0.05186534,-0.045832276,0.107515484,-0.1127795,0.060403347
55,0.16741276,0.17718232,0.051032066,0.00074274465,0.073961854,0.3328026,0.07225555,-0.14195788,-0.05354166,-0.08962056,0.20627683,0.3123064,0.27663946,0.3212305,0.15758213,-0.13615535,0.22082877,-0.17094219,0.11519742,0.67938244,0.08931911,-0.08597523
56,0.016114295,-0.24568677,0.108384654,-0.22638206,-0.26180515,-0.024290144,-0.08027932,0.77219117,0.042336464,-0.5175803,-0.32671618,-0.33839163,0.33512157,-0.13664281,0.30332413,0.47646618,0.52984846,0.34421065,-0.35356522,-0.08615911,-0.0008943081,0.069728434
57,0.0530352,0.5197023,0.012353241,0.037617862,0.008284003,-0.07875642,-0.047357917,-0.07260582,0.0074725747,0.28867233,-0.045696557,-0.029716313,-0.032010466,-0.02113679,-0.026300967,0.5415821,0.20597523,0.108341634,0.01065889,0.09844065,0.012993693,0.06108007
58,1.1495605,1.0109377,0.02990885,-0.055241525,0.5259741,0.15532297,-0.21232995,-0.79066074,0.08044088,0.058306247,0.22263908,-0.3437807,0.5189371,0.19750613,0.21296093,0.18471378,1.1402913,0.48279896,0.46908587,-0.12726104,-0.14400265,-0.31255645
59,0.02257955,0.04430172,-0.03586006,0.18681774,0.0024225116,-0.008395016,-0.19913256,0.61044335,0.011398375,0.066290975,0.06554484,-0.17419833,0.21170175,-0.10720785,-0.08526236,0.1040622,0.18971634,-0.30782413,-0.07318747,-0.26510018,0.16211247,0.23222414
60,0.0991261,0.23989663,-0.189681,0.19389626,-0.23011208,0.09484428,-0.17252749,0.5168656,0.025761962,0.093622565,0.1818704,0.010928873,-0.04561299,-0.293428,0.29261822,-0.5332011,-0.21403101,-0.31630328,0.26629966,0.097754456,-0.20030844,0.028019488
61,-0.19662327,-0.01867807,-0.06090957,0.0496206,-0.090444565,0.16970927,-0.13779128,0.2697839,0.22757933,-0.30289674,-0.007117927,-0.051040173,0.014859736,-0.10239938,-0.011276126,-0.533705,0.120559216,-0.17569774,0.09928295,0.35372257,0.24666354,0.12772079
