,2h(-7),2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),1o3ol(-5),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),ea(-7),ea(-7),ea(-7),ea(-7),eb(-7),eb(-7),eb(-7),eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-5),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,PFO,PFO
36,0.2623217,-0.039399236,0.21666795,-0.6158103,-0.062493682,-0.2810158,-0.19701207,-0.23973091,0.3336246,0.22337018,0.06418732,0.3246737,0.5107131,0.7777108,1.8227434,2.263927,1.1160033,1.116699,1.4739343,3.331555,-0.11306286,0.64099324,-0.502388,0.30036485,0.35277426,0.04607886,0.3834188,-0.45649624,0.5304065,-0.12246609,0.016919822,-0.16510266,-0.45059022,-0.6352146,-0.2695669,0.32001415,0.298661,0.7386312,0.1941849,0.7327579,0.09928775,0.25867277,0.6721139,-0.3646887,0.047590613,-0.029252023,0.099339366,-0.049333155
37,-0.13189971,-0.7275413,-0.13590823,0.16589108,0.17461836,-0.34635502,-0.34233034,-0.6068148,-0.5233058,-0.25717434,-0.119655594,0.04335694,0.4147357,-0.25689387,-0.3267752,-0.38103175,-0.15955663,-0.99767566,-0.16662073,-0.05563754,-0.20303947,-0.30885133,0.07192418,0.24889612,0.25902063,-0.2686875,-0.68074644,-0.23349956,-0.09288323,-0.032384425,-0.25533733,-0.3099224,0.13784659,0.24568489,0.5174882,0.39673695,0.21716273,-0.35971135,-0.52437866,-0.21720335,-0.12909389,0.5588938,-0.19858892,-0.44106996,-0.17311463,-0.61448395,-0.36737493,-0.031669825
38,0.34801123,0.15503955,0.18328317,0.15782857,-0.07560372,-0.053693473,-0.068324536,-0.22087687,0.099770784,0.12712188,0.14640094,0.25614315,-0.105142534,-0.29068208,-0.27813724,0.03916323,-0.27804208,-0.42128396,-0.24832249,-0.13635358,-0.05962032,-0.31036115,-0.32987785,-0.13830829,-0.046203077,0.14512062,-0.19915289,0.029188275,0.03883171,0.0072922707,-0.22391129,0.1405085,0.40227196,-0.52208984,-0.055900455,-0.6089956,0.24140722,0.09253049,-0.076571584,0.18078148,0.1058898,0.2696957,0.16626577,0.28334284,0.057185054,-0.47240734,0.069519326,0.05706781
39,0.020890594,-0.0275352,-0.2790444,-0.38496077,0.022585273,0.14779496,-0.09006554,0.09893364,-0.058262706,0.27637616,-0.49178743,-0.16944891,0.11958009,-0.35719514,0.39255306,-0.025512546,-0.24923623,-0.053655334,0.27043933,-0.07552633,-0.00028765202,0.023138583,-0.16914576,0.027244717,-0.03330207,-0.050805807,0.14214751,0.07656145,-0.18451875,0.058228612,0.10389229,-0.6931075,-0.007347107,-0.4729461,-0.029285327,0.30926704,-0.023431301,0.53197837,0.03554684,-0.109944165,0.144472,-0.46128035,0.16369829,0.1498234,0.20640326,0.18737167,-0.11557588,-0.33266205
40,2.7047088,1.6312486,1.1380302,1.9947095,0.036762834,-0.037964642,-0.43365058,-0.053199947,1.3218262,1.0592637,1.7365006,0.35077366,2.0969281,2.7331715,2.0209186,2.3825696,4.8960304,3.74737,4.511887,4.159051,-0.28221685,-0.4269922,0.11147982,0.038555443,-0.31334406,-0.31514984,-0.28642678,0.078119814,2.272543,-0.09662091,-0.3227809,0.05179304,-0.054156452,-0.48214716,-0.19169652,-0.23780578,0.19185628,-0.28436995,-0.10361254,-0.33742237,-0.25163335,-0.12430084,0.09988552,0.20183027,-0.3950605,0.09756923,-0.6701132,0.34450984
41,0.73261887,0.32201332,0.29606366,0.6735928,-0.3257401,0.200113,0.053552225,-0.001126498,-0.13343549,0.17109492,0.42639136,0.10911316,0.45555043,-0.2679862,-0.21215826,-0.185,-0.60308194,-0.63117146,-0.2626883,-0.04368303,0.107489526,0.14469928,-0.17173511,-0.041477293,-0.11920476,0.45444262,-0.078208506,0.21857493,0.046147138,0.18486157,-0.26720452,-0.022607373,0.4044574,0.3711952,-0.041232184,-0.114981174,-0.025640488,-0.045143202,0.0017108917,-0.3208681,0.037922263,-0.8471339,-0.36167955,0.27181962,0.07680476,0.06995289,-0.061997503,-0.15165201
42,-0.16734391,-0.14118248,-0.011992276,0.037542343,-0.09998196,0.013410926,-0.20620212,0.24097931,0.051724494,0.01961267,-0.36125463,-0.16828597,-0.16093701,-0.030303389,-0.096666336,-0.21744429,-0.4100443,-0.11627561,-0.07035202,-0.23670566,0.29549864,0.25465167,0.8546785,0.31336725,0.13033134,-0.047656894,0.47633266,-0.13490385,0.16185689,-0.026423283,0.042798758,0.3142411,0.061114132,0.32013816,0.2051875,0.033857048,0.25243533,0.50204694,0.29104912,0.22326314,0.09689736,0.30117416,-0.091842175,-0.36954772,-0.093701124,0.18149844,0.06324279,-0.04474926
43,1.5143425,0.54368484,0.6950154,0.5802571,0.21500927,-0.24504566,0.15147814,0.09107512,0.8053756,0.01738292,0.5005179,0.21027529,-0.07371086,-0.18523937,-0.15835437,0.07855027,1.4092499,1.5408428,0.518425,0.036830306,-0.056147695,-0.13571945,0.16202384,-0.047213763,0.17012882,-0.22625065,-0.16745704,-0.17147031,0.026210546,0.24857363,-0.10636437,0.07504606,0.086663246,0.30684978,-0.2952552,-0.032025337,-0.19076622,-0.13212341,0.22978367,-0.22172529,-0.38265646,-0.2600502,-0.026862979,-0.021711156,-0.06369134,0.22958988,-0.01789555,0.2437129
44,0.445629,-0.54810596,-0.08564797,-0.0835506,-0.11796898,-0.13224667,-0.1628047,0.059029996,-0.5597893,0.3168172,0.030697167,0.48842582,0.85549974,0.27406257,0.9651446,0.15501732,0.88245845,1.8754022,0.61813086,0.6621444,-0.11280525,0.030947395,0.15767758,0.1716137,0.1803683,0.6169851,-0.27455512,-0.17969754,0.22450878,0.021848798,-0.10169014,0.02504015,0.0140325725,0.26653224,-0.23325174,0.07550688,0.5731811,0.7009131,0.5445529,0.04570031,-0.13356468,1.8517532,0.44257355,0.046047434,0.08106089,-0.2374503,0.30553383,0.11359733
45,-0.22464556,0.40227067,-0.06100434,0.686637,-0.2737372,0.06371364,0.3710157,0.24695581,0.33050448,1.3139338,-0.4336293,0.57316345,2.1409311,2.7383156,1.8710935,2.0985332,0.6862977,0.9598695,0.5198458,2.571856,0.03401494,0.28020364,0.044758454,-0.26812866,-0.19867301,-0.44164294,0.45340744,0.10268301,0.21094482,0.06500976,-0.10646728,0.7511991,-0.17956598,0.06453946,-0.018079638,-0.005736351,0.074335456,0.7096698,0.40537477,0.5398102,-0.15022159,0.048405945,0.023315728,-0.3274492,0.18411303,0.24347079,0.35015082,0.2573642
46,0.1751644,0.31346023,-0.1302974,0.119075924,-0.00030767918,-0.5255055,-0.41237435,0.10591674,-0.08782858,0.989107,0.6249224,0.37373054,0.2163749,0.44309407,-0.41668692,-0.72179115,-0.62511307,0.07659684,-0.3479302,-0.06711602,1.0507975,0.34793097,0.23645331,0.046667546,0.6147874,0.2791664,-0.12210314,0.026891112,0.38001436,0.13232811,1.2290475,-0.22522205,-0.34476796,0.17628822,0.088397026,-0.10889369,0.0882715,0.32191756,0.47119227,-0.069812715,0.29709095,0.029951453,0.37266508,0.96793413,0.31487408,0.1880036,0.05872125,0.55579215
47,0.010943413,0.29483968,0.11332687,0.16188627,-0.0025588274,0.02747792,0.428046,-0.091056496,0.20967937,0.64545155,1.9701524,0.44263202,-0.40204126,0.6063845,0.33056903,-0.07581198,-0.4934662,-0.72101,-0.2087565,-0.22908327,0.38868904,1.8952088,0.9218272,1.0107566,0.031383753,1.2664919,0.32471567,0.3971305,0.14789335,0.8028502,0.7868165,0.2874239,1.6361815,1.052028,0.5747709,0.2457281,0.50561,0.5510013,1.6184467,-0.061119884,0.93374705,2.8199036,0.47678208,0.64970195,0.28656045,0.038951725,0.34313408,-0.09054315
48,-0.1520859,-0.094894856,0.08784008,0.11252317,-0.024220347,-0.035448357,0.083936036,0.030608267,-0.30850863,-0.09057796,-0.38515377,0.25478655,0.24023014,-0.23035124,0.020185858,-0.13481605,-0.5670538,-0.2723726,0.132162,0.09154448,0.097836494,-0.36771965,-0.030092478,0.15501621,0.14082038,0.75435275,-0.15259463,0.6173192,-0.08156967,-0.013721406,-0.21008581,-0.18343747,0.0073775053,0.99103475,0.016394973,0.08400279,-0.007169485,0.56376195,0.3673312,-0.29772645,0.3247813,-0.075653374,-0.0060663223,0.36529395,-0.011193514,0.022118643,0.2890932,0.54066724
49,0.054495692,0.28085092,-0.24828833,-0.008641005,0.02765119,-0.41625348,-0.22618061,0.1341598,-0.008427739,-0.084080935,-0.45034784,0.1827926,0.06259745,-0.3489475,-0.11749214,-0.010250803,-0.13093525,0.12834024,0.052451253,-0.055759728,-0.13724017,-0.3621434,0.0026901364,-0.021962285,-0.014493227,0.03373754,-0.07239771,-0.11187543,0.13319778,-0.2540691,-0.020813525,0.17036569,-0.08781403,-0.16053599,0.04090002,0.0919831,-0.10008484,-0.20867884,-0.04782331,-0.0513283,-0.15587425,-0.01608491,-0.046598375,-0.2917905,-0.13759053,-0.38186073,0.094852686,0.3020615
50,0.24035227,0.1257998,-0.08599906,0.41510567,0.7181319,-0.37904203,0.44057065,1.321834,-0.9221341,-0.4681177,-0.23316436,0.10736476,0.036155224,-1.3856342,-0.303409,-0.05755927,-0.09541416,-0.7232355,-0.520208,-0.1417698,0.33020133,0.4293648,0.35289383,0.2511531,0.280447,-0.2286027,-0.10237313,0.29930076,-0.61887795,-0.7933662,-0.18147355,0.3693084,-0.34301582,-0.14941287,-0.56410265,0.038235664,0.028487146,0.15187651,-0.0807628,0.3560874,-0.79750526,-0.12283981,0.14825568,-0.5749799,0.1096783,-0.058491647,-0.17810293,1.2943548
51,-0.19196624,-0.17707092,-0.15040416,-0.17944384,-0.012719303,0.31732848,-0.5282316,-0.5828725,0.11168182,0.48642415,-0.6315602,-0.21382305,0.107892394,0.56893086,1.0662305,-0.03710556,0.06432134,1.4478263,0.5295955,0.2245385,-0.018911958,0.23881344,-0.17854455,0.7888591,-0.10674977,-0.27800173,-0.42098665,-0.53310233,-0.08161259,0.22956824,0.13549164,-0.14390656,0.10853511,-0.86872125,-0.16893375,-0.1010048,0.12925792,0.61871123,0.45683116,0.559932,0.58698976,-0.2259542,0.1958486,-0.20548455,-0.014396131,-0.09594923,-0.2405189,0.07986256
52,-0.8586674,0.40322554,0.39022335,0.29619455,-0.13135865,-0.07925153,0.12417567,-0.020715028,0.6355511,0.7457496,0.76886797,0.6445359,-0.10375756,-0.16195703,-0.08663815,-0.7817799,0.08641188,-0.014470577,0.2989013,-0.039018214,-0.3167211,-0.9405887,-0.42655817,-0.48133788,0.4569601,-1.0607111,0.22589852,0.18250638,0.19919206,0.15483671,-0.30337906,-0.109473825,-0.4005943,0.13674682,-0.10215986,-0.42346728,-0.51406777,-0.8277831,0.20824033,-0.16803148,-0.4023385,0.37209505,0.14348729,-0.49678135,-0.49491805,-0.25452095,0.0060620224,0.6694102
53,0.85939574,-0.39797577,-0.13388875,0.57031536,0.018030703,-0.32164773,-0.10011205,-0.21796286,0.13489968,0.27552706,0.33872038,0.20236701,-0.5440632,0.18372625,-0.33134067,-0.16231072,-0.23884958,0.30240387,-0.73723245,-0.32231763,0.4445894,-0.36434305,0.76781577,1.1538585,0.19210085,0.31290305,-0.5183787,0.12178521,0.16226564,-0.06174153,0.50606054,0.8946961,-0.33136207,0.5709562,-0.28519526,0.3870727,0.187428,0.088317156,0.1854384,0.2887377,-0.28173387,0.48524803,-0.52210134,0.19607733,1.232301,-0.24449599,0.84612525,0.25244266
54,-0.14918399,0.037180334,-0.16269249,-0.020743847,-0.003733158,-0.31717506,-0.050896443,0.09099092,0.018906698,-0.1888912,0.10366543,-0.12137967,-0.08956838,-0.8634229,-0.06138137,0.21847726,-0.26214132,-0.10028671,-0.036005452,-0.08439654,-0.028541297,-0.14848727,-0.07228011,-0.0047052503,-0.14859211,-0.15676582,-0.14047718,-0.461569,-0.09827182,0.28812718,-0.111072786,-0.024814904,-0.26818815,0.11594319,0.2984221,-0.20588098,-0.01957357,-0.62890136,0.26433533,-0.15407944,-0.09209156,-0.3147756,-0.6141397,-0.30364615,0.10259755,0.2992608,0.22653605,-0.054437578
55,-0.109740436,-0.08880925,0.14636385,0.39435902,-0.046652794,-0.39733034,-0.052543767,-0.27092224,0.2559383,0.21596864,0.04330094,0.3194062,-0.14552242,-0.010443866,0.16719764,0.48272958,0.04993844,0.11401379,0.10082495,0.4257779,0.33697462,0.15628357,0.025936812,-0.15869902,0.10380721,0.13321853,-0.3235011,-0.06293443,0.08540237,-0.17555083,0.12947677,-0.06434875,0.33160222,0.58312243,0.5828279,0.4640585,0.15704823,1.9040271,1.8345678,0.48694992,0.49592602,1.7977586,2.094568,3.1304405,-0.25083154,0.3868663,0.31731504,0.30987722
56,-0.10368228,0.13287306,-0.2785204,-0.23944026,0.122452974,-0.21372497,-0.31785715,-0.091035545,-0.27849054,0.23654509,0.18500537,-0.0030386448,0.11989367,-0.18627384,-0.062520444,0.14767009,-0.11257291,-0.12076643,-0.17921849,0.041619197,0.14455068,-0.12309593,-0.21142793,-0.39801508,0.16554534,-0.2545349,-0.037008107,0.19388086,-0.18872237,-0.33982563,-0.19838068,-0.36716694,-0.009678841,-0.17744267,-0.13340446,0.291565,0.094655514,0.28509358,0.07438639,0.2132737,0.05090463,-0.1840497,-0.48483986,0.27658644,0.003702879,-0.28379554,-0.28371924,-0.3130206
57,-0.05759251,0.053013146,-0.30815116,0.30606335,0.053352773,-0.075116545,0.02603972,0.69957054,-0.16328162,0.37824968,-0.22783488,-0.51718324,0.12765294,-0.42102814,0.108183384,-0.1091516,-0.62758684,-0.72347873,-0.27736333,0.18770543,-0.19694161,0.10027465,-0.4102745,0.027378976,0.09403771,-0.10192932,0.010768235,-0.09777738,-0.7763575,0.5465938,0.532078,0.6859026,0.3476019,-0.21717995,-0.6528387,0.051932603,-0.01161015,0.2560696,-0.5146471,0.13738641,-0.7186936,-0.5502216,-0.32249367,-0.19188857,-0.09797287,0.13563988,0.3554505,0.14451963
58,-1.6510487e-05,0.43202138,0.24652046,0.49713954,-0.17393398,-0.13409245,-0.26508552,0.074221924,0.34774226,0.8673477,1.1657102,0.48843086,0.22549236,0.35557193,-0.19257236,0.3650947,-0.12113243,-0.014914304,1.2965564,0.31454977,-0.6193983,-1.454459,-0.1766176,0.10070637,-0.19070339,-0.7102909,0.03139302,0.055032253,-0.6798884,0.3412909,-0.18263364,-0.6466752,0.15018666,0.079523206,-0.17929083,-0.08100659,0.11434827,0.48264727,0.026340887,-0.2303147,0.5330546,0.12889993,0.24764505,-0.053321183,-0.27939993,-0.06793681,0.20779091,0.53831524
59,-0.06290281,0.22212067,0.4285147,0.331112,0.24931675,-0.11228299,-0.22976168,0.1456989,-1.0635217,-0.37435743,-0.5706336,0.16830774,0.6298082,-0.15521526,-0.4221149,-0.3478158,-0.3541438,-0.023736417,-0.30036682,0.09630549,0.37610596,-0.23824137,0.47950107,-0.36842966,-0.09785873,-0.24304909,-0.2463116,-1.1017388,-0.5123495,-0.10066855,0.19332615,-0.13411987,0.13601291,0.6570714,-0.15597016,-0.2784247,-1.1489576,-0.1669898,-0.52181315,-0.19025883,-0.7773942,-1.1525435,0.08567968,-0.36622202,-0.530044,0.06308645,0.11832249,-0.03172499
60,-0.48719156,0.77437234,-0.4136461,0.7596117,-0.10356629,-0.40022478,-0.2476813,-0.3432013,-0.29532558,-0.5883828,-0.41867942,-0.39453638,-0.3202113,-1.2058219,-0.34884202,-0.33866802,-0.24308999,-0.7460428,-0.83436227,-0.24913543,-0.9883965,-0.46357763,0.12274116,0.6681472,0.2991344,-0.7480709,-0.02706194,-0.34885773,0.07510167,-1.058373,-0.17486,0.07682955,-0.55494094,0.012348771,-0.2861352,0.009333968,-0.47860825,-0.59760344,-0.058062375,-0.09772959,-0.186378,0.40105987,-0.4107073,0.58173394,-0.28842318,-0.18279564,-0.31045747,0.093889356
61,0.16254127,0.038071275,-0.12341076,0.22074974,-0.002195716,-0.37061918,-0.18389978,-0.14385855,-0.2301907,-0.30104083,-0.20868409,0.10127468,0.04075265,0.6019554,0.4701195,0.19333005,-0.12177348,0.112467766,0.3631059,0.24621725,-0.0021173954,0.14899635,-0.020795077,-0.4588548,0.2214799,0.1646679,0.14847922,0.029528737,0.107287884,-0.25131577,-0.060082614,-0.0839169,0.21251988,-0.11529589,0.24313256,-0.19630265,0.9402409,0.54706156,0.41565257,0.253685,0.22255468,-0.08121529,-0.11427722,-0.6106256,-0.01750958,0.13008444,0.028776467,0.21636888
62,0.09550071,0.19181988,-0.16192272,0.6525165,-0.016178012,0.012681738,-0.28309184,-0.49379492,0.008910418,0.11954598,-0.119639516,0.27839497,0.20608258,0.3511938,-0.11696267,0.12614311,0.15201342,0.66388386,0.21144006,-0.18975395,0.30425125,0.58929515,0.14735305,0.9564943,0.05585015,0.11706841,0.14450961,0.35142642,0.21264213,0.14697504,1.2518165,-0.24762172,0.44227445,1.7251419,2.0191836,2.2031496,0.0009509325,0.09520537,0.19643918,0.063245654,-0.25020194,1.0320963,0.5483415,0.6005124,-0.015127182,0.05786642,-0.08445513,0.4173742
63,1.9017648,1.2320939,0.6441977,0.9545953,0.0075621605,-0.32876664,0.020575523,0.06330269,1.2938432,0.4376479,0.6547528,0.756508,0.05177474,-0.26215553,-0.26740015,-0.22210266,0.9773888,0.5808367,0.6376582,0.53243786,-0.16157746,0.43463057,0.01908642,0.40555558,0.38662148,-0.054540396,-0.21986592,-0.20402479,0.17012769,0.49680284,0.09586835,0.44984794,1.7630591,1.647642,1.7556212,1.0387243,0.49341846,0.72360367,0.27225375,0.17959927,0.63211,0.8592918,1.415867,1.1719031,0.018774748,-0.04891652,-0.5673826,0.3985681
64,0.1698358,0.4779172,-0.46156764,-0.39096057,0.8443903,-0.47569534,-0.14980304,0.063678145,0.19551322,0.5680469,-0.07593191,-0.31116137,0.29130507,0.19240642,0.019585133,0.5143153,-0.35186785,-0.38129088,-0.18133387,-0.46549773,-0.45767117,-0.48322147,-0.67870146,-0.30751383,-0.35354,-0.5215472,-0.2219925,-0.23592222,-0.05801344,-0.16163996,-0.012856141,-0.05468966,-0.029142134,-0.2458856,0.018692791,-0.2883373,0.42635232,-0.47208342,0.19972888,0.29232904,0.5950598,0.10333991,-0.15590394,0.7243633,-0.21924382,0.48513293,0.24908951,0.17390293
65,0.41412145,2.7586133,0.3329622,1.1481826,0.11901653,-0.33341742,0.16811529,-0.02591312,0.0034838319,0.5826409,0.9248155,0.6952436,0.054542363,0.1739339,0.6465252,0.061135136,0.84240276,1.9953628,0.9706476,0.9504647,-0.30268204,0.027410895,0.26959196,-0.2602863,0.40810835,0.5729613,0.09440249,0.4402529,0.14165568,0.0140167475,0.5706867,0.17022106,0.62954056,1.250202,0.547007,0.21184699,0.54002535,0.39838287,0.45338517,-0.08864704,-0.06500754,0.75583005,0.06323273,-0.6081244,0.13439065,-0.4063019,0.39047763,0.10614276
66,0.4931938,-0.1672392,0.19894437,-0.36957744,-0.707854,-0.3968538,-0.16980293,0.1929346,0.39370513,0.25705767,-0.50211084,0.35214335,1.3229127,0.105884194,2.589366,0.9099238,2.3274388,2.628473,1.4637415,1.2213988,-0.07909602,0.25791204,-0.4403189,-0.31682914,0.8907279,0.10117179,0.3690408,0.052399397,-0.11464167,-0.24736881,0.077892765,0.07715982,-0.00442034,-0.298953,-0.14930397,-0.063219965,0.5054686,0.41457582,-0.1394276,-0.0088461265,-0.038782716,-0.21084064,-0.34740043,0.39440385,-0.16721639,-0.81129086,0.0865282,0.4188869
67,0.8048426,0.0777328,-0.014499366,-0.045529336,0.06826973,-0.09438795,-0.41281897,-0.039800048,0.12909114,-0.30500495,0.21986507,0.29369238,-0.09558985,0.42515433,0.05550158,0.36195773,-0.45338243,-0.32407242,0.22884011,-0.19636238,0.34639972,2.1931174,0.95070237,0.905011,0.98194873,0.24615169,0.45603174,0.26127845,0.61266243,0.21985117,0.6977304,0.25595975,0.8376595,1.5935102,1.921509,0.6053293,0.66181636,0.45043033,0.5794371,0.005569607,0.27715725,0.26789105,0.09858447,-0.055762127,0.19934171,0.43912414,0.32816952,0.7396417
68,-0.090783715,0.06733957,-0.5767276,0.04498897,0.25949848,-0.12671007,0.07886764,0.20842153,-0.03464234,0.19775087,-0.4857558,-0.5268283,0.5198585,-0.23120627,-0.31788746,0.1189073,-0.59732026,-0.41409194,-0.39593887,-0.4715174,1.3382618,0.27588767,0.026022822,0.49294993,1.0556538,0.7316186,0.54908335,0.1977031,-0.03394252,0.15595469,-0.21669754,-0.02384381,0.08153558,-0.10622515,-0.6089712,-0.1419183,0.8114917,0.9009462,1.1507089,1.089626,0.9086597,1.931033,1.2102871,0.98155326,-0.0010756254,-0.8292624,-0.22144985,0.42179224
69,0.034897067,1.3006493,0.5170696,0.08381218,0.20026964,-0.17115915,0.013155878,-0.09628293,1.5509007,0.42838812,0.13956025,-0.045854926,0.2926284,0.5520029,0.37736636,0.52060974,1.3501481,2.0973492,1.8875723,1.6019224,-0.20598954,-0.2645674,-0.07215944,-0.2092492,0.094873965,0.10769367,0.1949501,0.5513519,0.58289206,0.4571663,0.2866348,-0.15299284,-0.48292103,-0.050231457,0.16821371,0.28799972,0.41949677,1.5236555,0.07317138,0.19998795,-0.25366467,0.59763384,0.18645495,-0.013539493,1.1130613,-0.1752443,-0.2797112,0.23524368
70,-0.7555145,-0.45045018,-0.28433758,0.48262745,-0.20350704,-0.316487,-0.10229409,-0.2637515,-0.48988318,-0.22764567,0.36447063,-0.12754166,0.2271716,0.2822315,-0.2541148,-0.45079988,-0.5847014,-1.1338695,0.054213315,0.42647326,-0.34122232,-0.40035045,-0.041541785,0.02833289,-0.07254875,-0.20681703,-0.064545155,0.17850018,-0.2978326,0.39180133,-0.10040897,0.062835515,-0.403582,-0.3675008,0.30625856,-0.0026693344,0.20709926,0.23723596,0.306558,0.068121135,-0.3974492,-0.49504495,-0.14987499,-0.31132936,-0.050306052,-0.34927455,-0.071817696,-0.061625957
71,-0.16355455,0.7050958,0.07948566,1.6938051,0.040646654,0.13526157,0.63201904,-0.23242147,0.7705213,0.6131997,0.396381,1.2485325,0.041235924,0.64619815,0.43199134,0.06904495,1.3115778,0.93298876,0.29629207,-0.122242674,0.061564285,0.38721442,0.4808634,-0.22288746,0.2627734,0.5130373,2.564712,0.14060253,1.0347818,-0.47295898,0.0047524273,0.7264484,-0.62005913,0.5465617,0.35036033,-0.42232832,-0.011213958,0.43542004,0.7999244,-0.1388028,-0.087044954,-0.30435967,-0.18340263,-0.2026542,0.7281319,-0.71411955,0.16459474,1.5495164
72,0.16801679,0.042695485,-0.03291422,-0.07688475,-0.083811164,-0.19444084,-0.28677958,-0.17885333,-0.0109068155,-0.12081754,-0.2345559,0.13305733,0.014087617,-0.20957458,-0.004060447,-0.01762331,-0.12033677,0.08347732,0.023585834,-0.012569249,-0.012843132,-0.113215804,-0.3679088,0.075505316,0.011290193,-0.15782583,0.014129758,-0.1879065,0.016108155,-0.06818989,-0.12096387,-0.03775683,-0.14829624,-0.27574193,-0.039458096,-0.11061589,0.047935843,-0.0025857687,0.13855958,0.20823222,-0.021648407,-0.030930638,-0.034084797,-0.34910226,-0.1166687,0.055470407,-0.052083373,0.25736147
73,0.13599092,0.16705906,-0.11511332,0.107550144,-0.20695704,-0.019947767,0.12863763,-0.24725181,0.09835255,0.053332902,-0.15553828,0.31037152,-0.011357486,-0.29638773,0.08537391,-0.010375554,0.12163645,-0.09825373,-0.3396138,-0.0838539,0.024586558,0.42124543,0.25765693,-0.010124221,-0.16437525,0.0998016,0.009111349,-0.032629207,-0.059005678,0.17085427,0.24781826,0.2907944,0.5713,3.1391711,3.8880858,3.7271726,-0.37227288,0.19065785,0.056031123,-0.84361446,0.058402777,0.8618214,2.475488,4.2469106,0.08308655,-0.16848552,-0.38522285,0.07633154
74,0.5919775,0.30117875,0.49702016,0.4146874,0.17211157,0.55432963,0.49654686,0.7716732,0.43864113,0.005920559,0.58276963,0.39891773,0.9831071,1.1936251,0.12775695,0.23564458,0.10256457,1.0448797,0.9295752,0.43107903,0.94561374,1.5342754,0.3395811,0.53810185,0.45636237,1.4756252,0.6230263,0.43208456,-0.38353723,0.2622874,0.5880771,0.19442743,0.14774713,0.41800275,0.07708228,0.2514131,0.18666431,1.551757,0.0707773,0.11602825,0.18365261,0.10564613,-0.018751293,0.08473253,1.7719452,0.45308596,0.5057149,0.3167082
75,0.35206282,0.35151598,0.0062800646,0.09185616,-0.15768206,-0.40291518,-0.18655975,-0.3074649,-0.065175295,-0.22541404,-0.05592823,0.17029451,-0.062425613,-0.22839983,0.11040833,0.1538032,0.573674,-0.1176877,-0.3179576,-0.5334286,0.55491203,1.264828,3.1193,2.8152926,0.37746805,0.57201695,0.44394046,0.32329178,0.5723879,1.6140702,2.079301,2.035357,1.2976738,1.4066888,2.0651376,2.668656,0.14957333,0.63095796,0.0051983763,0.49689293,0.63317907,0.5479563,0.25407028,0.30496356,-0.1009261,0.080135524,-0.236595,-0.39786452
76,0.3506052,-0.10534984,0.21409161,-0.31354702,-0.5324894,0.020757088,0.05778569,0.09950119,0.23037505,1.1542573,-0.111765206,-0.31053245,0.0031490326,-0.26534548,0.28751424,0.23088183,0.27628416,-0.16811305,-0.16468331,-0.007586837,0.20346451,-0.27789283,-0.68438506,0.19881858,0.24839544,-0.18569285,-0.16680905,0.21075507,-0.097406626,-0.34049195,0.4358504,-0.17380077,0.3298114,0.2621913,-0.69761527,0.14031732,-0.4316349,0.2519534,0.0028686766,-0.35519522,0.18688375,0.009172916,0.15847483,0.28594416,-0.038443804,-0.21687555,-0.14146498,-0.8717856
77,1.0786383,0.17795953,0.40541792,-0.15620685,-0.06437898,0.15244496,-0.17893457,0.27784023,0.35264787,0.21368277,0.23161902,0.6004308,0.4315071,0.3444835,-0.14525929,0.6149473,0.69881696,0.47568786,0.058071733,-0.15432604,0.044055,0.7186135,-0.20404536,0.11858468,0.5033645,-0.013306297,0.30674136,-0.26572996,-0.29678872,-0.37234172,-0.39146778,-0.22742707,-0.06552783,0.046307072,-0.3412001,0.42839524,0.44064856,-0.32651362,0.2808178,-0.011458814,0.020876765,0.046155095,-0.3970695,0.17266503,0.04446439,0.08572705,0.09863296,0.38000822
78,-0.10368127,0.17379469,-0.10282397,-0.3418079,0.07852298,0.0010700226,-0.2472924,-0.40003768,0.24955535,-0.40760845,-0.07036072,-0.059777606,0.12082279,-0.34630114,0.44800413,-0.43076876,0.10654777,0.050149024,-0.10543913,-0.06848255,-0.2768541,0.1367119,-0.32824707,-0.4338199,-0.06421304,-0.08224326,-0.08638626,0.0692566,0.36660635,-0.3088991,0.05404304,0.03461027,0.030778706,0.41365218,0.8169893,0.49158648,0.39119542,1.8906829,1.2023759,0.44689763,1.575746,1.6286433,2.3846517,1.5546014,-0.14346474,-0.021464854,-0.4261315,0.99807656
