fly_id,odor,glomerulus,delta_f_over_f,to-avg-max_scaled_delta_f_over_f (X_train),hallem_delta_spike_rate (y_train),date,fly_num
2,2-but @ -3,DL1,0.09562138480850664,0.18776663383122913,7,2023-04-22,3
2,eb @ -3,DL1,0.220606176408179,0.43319262976054573,29,2023-04-22,3
2,ep @ -3,DL1,0.1569026228337631,0.3081013456120303,38,2023-04-22,3
2,B-cit @ -3,DL1,0.044596828369907186,0.08757242283549932,-10,2023-04-22,3
2,Lin @ -3,DL1,-0.006064275250696039,-0.011908095168560355,-14,2023-04-22,3
2,6al @ -3,DL1,0.06633240915844299,0.13025342821105657,28,2023-04-22,3
2,t2h @ -3,DL1,0.07258365958422489,0.14252867659859805,-8,2023-04-22,3
2,1-8ol @ -3,DL1,0.006316150667283353,0.012402689544202896,-18,2023-04-22,3
2,1-5ol @ -3,DL1,-0.1283074319800476,-0.25195048834180533,11,2023-04-22,3
2,1-6ol @ -3,DL1,0.09140334193569788,0.17948388710915228,10,2023-04-22,3
2,benz @ -3,DL1,-0.03081572730888045,-0.060511206749798256,123,2023-04-22,3
2,ms @ -3,DL5,0.2039202172627427,0.4004272981638707,-6,2023-04-22,3
2,ms @ -3,DL5,0.19951288298841896,0.3917728499720144,-6,2023-04-22,3
2,a-terp @ -3,DL5,0.07961412812923786,0.15633403421391665,5,2023-04-22,3
2,carene @ -3,DL5,0.05565702300511847,0.1092907395104853,4,2023-04-22,3
2,2h @ -3,DL5,-0.12824852943883872,-0.2518348245506038,-2,2023-04-22,3
2,IaA @ -3,DL5,0.053094848303975116,0.10425953315549823,-33,2023-04-22,3
2,pa @ -3,DL5,-0.2051833273361724,-0.40290760031721395,-4,2023-04-22,3
2,2-but @ -3,DL5,-0.1300899113159711,-0.25545064832641906,9,2023-04-22,3
2,eb @ -3,DL5,0.19391145772259807,0.38077362873163323,1,2023-04-22,3
2,ep @ -3,DL5,-0.17931664940049033,-0.35211457892240705,85,2023-04-22,3
2,B-cit @ -3,DL5,0.07395442405376824,0.14522037397086524,21,2023-04-22,3
2,Lin @ -3,DL5,-0.265393836675365,-0.5211397790555229,31,2023-04-22,3
2,6al @ -3,DL5,0.42893590975509777,0.8422786604203795,177,2023-04-22,3
2,t2h @ -3,DL5,0.4267372763728657,0.8379613208416081,221,2023-04-22,3
2,1-8ol @ -3,DL5,-0.010008529445084282,-0.019653217606790323,-18,2023-04-22,3
2,1-5ol @ -3,DL5,0.784442500886461,1.54036806850865,166,2023-04-22,3
2,1-6ol @ -3,DL5,0.2589805125126638,0.5085462750803351,96,2023-04-22,3
2,benz @ -3,DL5,0.9500847993665023,1.865631050925719,200,2023-04-22,3
2,ms @ -3,DM2,0.1428024033885859,0.2804134937073062,-2,2023-04-22,3
2,ms @ -3,DM2,0.1282679286127971,0.2518729176779996,-2,2023-04-22,3
2,a-terp @ -3,DM2,0.13246807179871534,0.2601205157357813,63,2023-04-22,3
2,carene @ -3,DM2,0.03214365994595059,0.06311879752791368,11,2023-04-22,3
2,2h @ -3,DM2,0.7765448865609886,1.5248599427880185,111,2023-04-22,3
2,IaA @ -3,DM2,1.0039073540962018,1.9713195425328154,232,2023-04-22,3
2,pa @ -3,DM2,0.9966598809616042,1.957088064532461,158,2023-04-22,3
2,2-but @ -3,DM2,0.3778367719485416,0.7419379979542405,84,2023-04-22,3
2,eb @ -3,DM2,1.0937291535224214,2.1476978386294507,193,2023-04-22,3
2,ep @ -3,DM2,0.7411256934373727,1.4553091547591888,188,2023-04-22,3
2,B-cit @ -3,DM2,0.1685467614705269,0.3309663221030923,25,2023-04-22,3
2,Lin @ -3,DM2,-0.0661604863237711,-0.12991583247334884,52,2023-04-22,3
2,6al @ -3,DM2,0.5184763171916402,1.0181044020147496,139,2023-04-22,3
2,t2h @ -3,DM2,0.09891341197549415,0.19423101270279733,49,2023-04-22,3
2,1-8ol @ -3,DM2,0.08693446803599487,0.170708596823994,53,2023-04-22,3
2,1-5ol @ -3,DM2,0.7548256730613878,1.4822110769882937,179,2023-04-22,3
2,1-6ol @ -3,DM2,0.2831241567230543,0.5559558666783077,63,2023-04-22,3
2,benz @ -3,DM2,0.12809338002166445,0.25153016588181304,32,2023-04-22,3
2,ms @ -3,DM3,0.017424823889365556,0.034216201044989375,-6,2023-04-22,3
2,ms @ -3,DM3,0.024046027320054782,0.04721790649594099,-6,2023-04-22,3
2,a-terp @ -3,DM3,0.06268878844091884,0.12309864376135077,12,2023-04-22,3
2,carene @ -3,DM3,0.015653819157238246,0.03073857313030622,5,2023-04-22,3
2,2h @ -3,DM3,0.7362174090632766,1.4456710174674514,209,2023-04-22,3
2,IaA @ -3,DM3,0.5509341915707907,1.0818402057337082,122,2023-04-22,3
2,pa @ -3,DM3,1.0232935835758838,2.009387251543403,241,2023-04-22,3
2,2-but @ -3,DM3,0.0217810946996581,0.042770378625077134,16,2023-04-22,3
2,eb @ -3,DM3,0.11808025920355059,0.2318679324397035,74,2023-04-22,3
2,ep @ -3,DM3,0.08817035452802457,0.1731354414766899,55,2023-04-22,3
2,B-cit @ -3,DM3,0.07149572611080253,0.14039235942910797,-1,2023-04-22,3
2,Lin @ -3,DM3,-0.04046791732190656,-0.0794646995430138,20,2023-04-22,3
2,6al @ -3,DM3,0.07733446448608251,0.15185757981619036,46,2023-04-22,3
2,t2h @ -3,DM3,0.08340563962300718,0.163779223924808,37,2023-04-22,3
2,1-8ol @ -3,DM3,0.039831851851159096,0.07821569156663169,7,2023-04-22,3
2,1-5ol @ -3,DM3,0.13537176102036264,0.2658223360130404,62,2023-04-22,3
2,1-6ol @ -3,DM3,0.026061734764095595,0.05117604412712099,58,2023-04-22,3
2,benz @ -3,DM3,0.07463120672693738,0.14654933615469845,22,2023-04-22,3
2,ms @ -3,DM4,0.15301934272490622,0.30047595474654515,-4,2023-04-22,3
2,ms @ -3,DM4,0.1413454566809704,0.27755256485223573,-4,2023-04-22,3
2,a-terp @ -3,DM4,0.17241905931942939,0.3385701476880952,-8,2023-04-22,3
2,carene @ -3,DM4,0.025844203409182098,0.05074888936099152,-4,2023-04-22,3
2,2h @ -3,DM4,0.48462745420892467,0.9516371878658746,25,2023-04-22,3
2,IaA @ -3,DM4,0.26797767561665237,0.5262135263280516,46,2023-04-22,3
2,pa @ -3,DM4,0.35090120686181064,0.6890460596414257,65,2023-04-22,3
2,2-but @ -3,DM4,1.01889840436071,2.000756671595509,144,2023-04-22,3
2,eb @ -3,DM4,0.5293330156729357,1.0394231241022394,39,2023-04-22,3
2,ep @ -3,DM4,0.8532471946881804,1.6754761907431233,99,2023-04-22,3
2,B-cit @ -3,DM4,0.083081707119794,0.16314313487591306,-2,2023-04-22,3
2,Lin @ -3,DM4,-0.0923294994050422,-0.18130253333316054,-8,2023-04-22,3
2,6al @ -3,DM4,0.18525649583477333,0.363778339833978,17,2023-04-22,3
2,t2h @ -3,DM4,0.1988588022858205,0.3904884664418362,3,2023-04-22,3
2,1-8ol @ -3,DM4,0.06392919582886816,0.1255343658572089,-7,2023-04-22,3
2,1-5ol @ -3,DM4,0.52435798065688,1.0296539121207562,55,2023-04-22,3
2,1-6ol @ -3,DM4,0.23096916422478955,0.4535418784422684,35,2023-04-22,3
2,benz @ -3,DM4,0.1612640570477107,0.3166656622935896,6,2023-04-22,3
2,ms @ -3,DM5,-0.04552118895093116,-0.08938754060536568,2,2023-04-22,3
2,ms @ -3,DM5,0.0019622438267949452,0.0038531539660427395,2,2023-04-22,3
2,a-terp @ -3,DM5,-0.0025396905874629874,-0.004987055495334751,-12,2023-04-22,3
2,carene @ -3,DM5,0.03568842421057883,0.07007946281243552,8,2023-04-22,3
2,2h @ -3,DM5,0.1142589737406926,0.22436427716733995,33,2023-04-22,3
2,IaA @ -3,DM5,0.24647966452192657,0.48399902394025546,-16,2023-04-22,3
2,pa @ -3,DM5,0.1757213402720255,0.3450546613737701,30,2023-04-22,3
2,2-but @ -3,DM5,0.028332552198571267,0.0556351276947837,1,2023-04-22,3
2,eb @ -3,DM5,0.9139093038394698,1.7945951520429486,125,2023-04-22,3
2,ep @ -3,DM5,0.4437368631138559,0.871342506287416,44,2023-04-22,3
2,B-cit @ -3,DM5,0.09735570845627171,0.19117223304909128,8,2023-04-22,3
2,Lin @ -3,DM5,-0.06941564648930255,-0.136307817572575,-16,2023-04-22,3
2,6al @ -3,DM5,0.03692032580834698,0.07249848253995217,20,2023-04-22,3
2,t2h @ -3,DM5,-0.0065654744709152816,-0.012892273453029542,11,2023-04-22,3
2,1-8ol @ -3,DM5,0.33329682726963994,0.654477274601042,4,2023-04-22,3
2,1-5ol @ -3,DM5,0.19945727516735512,0.3916636558477424,47,2023-04-22,3
2,1-6ol @ -3,DM5,0.46530235679025184,0.913689520636086,137,2023-04-22,3
2,benz @ -3,DM5,0.08158655066494976,0.16020717556995495,7,2023-04-22,3
2,ms @ -3,DM6,0.03437256920475595,0.06749558823722276,35,2023-04-22,3
2,ms @ -3,DM6,0.034405060199846016,0.06755938907832235,35,2023-04-22,3
2,a-terp @ -3,DM6,0.025023084386277105,0.04913650155449384,19,2023-04-22,3
2,carene @ -3,DM6,0.030368424544012826,0.05963286207166174,2,2023-04-22,3
2,2h @ -3,DM6,0.4382359349658662,0.8605406258987983,170,2023-04-22,3
2,IaA @ -3,DM6,0.5683039424878393,1.115948262908498,129,2023-04-22,3
2,pa @ -3,DM6,0.49482739051885277,0.9716662609654074,216,2023-04-22,3
2,2-but @ -3,DM6,0.02994209783617392,0.0587957069624404,67,2023-04-22,3
2,eb @ -3,DM6,0.3955157826372444,0.7766533321143951,167,2023-04-22,3
2,ep @ -3,DM6,0.2136945091863641,0.4196205559927291,11,2023-04-22,3
2,B-cit @ -3,DM6,0.0552472703998829,0.10848613008611087,6,2023-04-22,3
2,Lin @ -3,DM6,0.13084157814256128,0.25692665654439334,84,2023-04-22,3
2,6al @ -3,DM6,0.12017112649810907,0.23597365747676788,29,2023-04-22,3
2,t2h @ -3,DM6,0.21707771900801112,0.42626398539952537,117,2023-04-22,3
2,1-8ol @ -3,DM6,0.04303475275501371,0.08450505792977475,44,2023-04-22,3
2,1-5ol @ -3,DM6,0.2498400031138089,0.49059754232810865,148,2023-04-22,3
2,1-6ol @ -3,DM6,0.19704983584787059,0.38693629514199834,173,2023-04-22,3
2,benz @ -3,DM6,0.5077154417703952,0.9969738425800505,200,2023-04-22,3
2,ms @ -3,VA5,0.14559665014663167,0.2859004076324997,48,2023-04-22,3
2,ms @ -3,VA5,0.08398325301154493,0.1649134526523963,48,2023-04-22,3
2,a-terp @ -3,VA5,0.014555254803895924,0.02858138066664177,-3,2023-04-22,3
2,carene @ -3,VA5,0.021170355727657148,0.041571102948911004,-6,2023-04-22,3
2,2h @ -3,VA5,0.13308537648593666,0.2613326841581474,21,2023-04-22,3
2,IaA @ -3,VA5,0.02750298712125393,0.054006154819900565,11,2023-04-22,3
2,pa @ -3,VA5,0.08047517266146989,0.15802482162219111,8,2023-04-22,3
2,2-but @ -3,VA5,0.025141044073458407,0.04936813272605838,3,2023-04-22,3
2,eb @ -3,VA5,-0.0019190134159787337,-0.00376826470477177,-3,2023-04-22,3
2,ep @ -3,VA5,0.009519172847934236,0.018692294052148447,-5,2023-04-22,3
2,B-cit @ -3,VA5,-0.008852722769009122,-0.017383621434753,-5,2023-04-22,3
2,Lin @ -3,VA5,0.010897661165906203,0.021399158335275233,-8,2023-04-22,3
2,6al @ -3,VA5,0.09491877646116038,0.18638695914290362,-4,2023-04-22,3
2,t2h @ -3,VA5,0.07568797824978328,0.1486244622572,6,2023-04-22,3
2,1-8ol @ -3,VA5,0.01661293697066989,0.03262194183110763,-6,2023-04-22,3
2,1-5ol @ -3,VA5,0.09079980377440268,0.17829875128245376,44,2023-04-22,3
2,1-6ol @ -3,VA5,0.13631894002214281,0.26768226110360516,31,2023-04-22,3
2,benz @ -3,VA5,0.43745973157302903,0.8590164365290952,101,2023-04-22,3
2,ms @ -3,VA6,-0.03631467533639484,-0.07130919888102495,-5,2023-04-22,3
2,ms @ -3,VA6,0.2809720444851093,0.5517298781993165,-5,2023-04-22,3
2,a-terp @ -3,VA6,0.022321456020840864,0.043831457446872835,3,2023-04-22,3
2,carene @ -3,VA6,0.015172048917140232,0.029792546502011463,-5,2023-04-22,3
2,2h @ -3,VA6,-0.0012835462152985602,-0.0025204315195400135,32,2023-04-22,3
2,IaA @ -3,VA6,0.02640975399775211,0.051859431009072886,39,2023-04-22,3
2,pa @ -3,VA6,0.05597960282245352,0.1099241723619776,21,2023-04-22,3
2,2-but @ -3,VA6,0.019232370698383922,0.037765584694906616,17,2023-04-22,3
2,eb @ -3,VA6,-0.045935393466370926,-0.09020089200931755,27,2023-04-22,3
2,ep @ -3,VA6,0.1689487385169264,0.3317556630756269,18,2023-04-22,3
2,B-cit @ -3,VA6,0.09665161646049107,0.1897896449991483,5,2023-04-22,3
2,Lin @ -3,VA6,0.1783949431234245,0.3503046732682236,12,2023-04-22,3
2,6al @ -3,VA6,0.08927842932427583,0.17531130909188905,8,2023-04-22,3
2,t2h @ -3,VA6,0.0029605477121561613,0.005813470274683326,-6,2023-04-22,3
2,1-8ol @ -3,VA6,0.010544205889673268,0.020705096985284815,35,2023-04-22,3
2,1-5ol @ -3,VA6,0.2754881058674456,0.5409613592488967,55,2023-04-22,3
2,1-6ol @ -3,VA6,0.0465281118571202,0.09136478162735363,58,2023-04-22,3
2,benz @ -3,VA6,0.17237190869066507,0.338477560503086,-10,2023-04-22,3
2,ms @ -3,VC3,0.061081231719119944,0.11994197002200442,2,2023-04-22,3
2,ms @ -3,VC3,-0.0038745255295993316,-0.00760819996325034,2,2023-04-22,3
2,a-terp @ -3,VC3,0.059626075881769075,0.11708455780373953,18,2023-04-22,3
2,carene @ -3,VC3,0.049110482344739255,0.09643564537541979,-4,2023-04-22,3
2,2h @ -3,VC3,0.2697006725682359,0.529596883914309,119,2023-04-22,3
2,IaA @ -3,VC3,0.0854339479187357,0.16776210517907553,22,2023-04-22,3
2,pa @ -3,VC3,0.3056063494783989,0.6001029543122063,191,2023-04-22,3
2,2-but @ -3,VC3,0.12447722525589877,0.24442931486255257,13,2023-04-22,3
2,eb @ -3,VC3,0.13897612548134383,0.27290003503711,121,2023-04-22,3
2,ep @ -3,VC3,0.12061018187286,0.23683580719304304,1,2023-04-22,3
2,B-cit @ -3,VC3,0.05182089666470424,0.10175794199522895,11,2023-04-22,3
2,Lin @ -3,VC3,0.056847160485840174,0.11162774925991546,26,2023-04-22,3
2,6al @ -3,VC3,0.4649655529655643,0.9130281568569512,185,2023-04-22,3
2,t2h @ -3,VC3,0.48097478162620527,0.9444646287493303,227,2023-04-22,3
2,1-8ol @ -3,VC3,0.15556572794859383,0.30547615614340745,222,2023-04-22,3
2,1-5ol @ -3,VC3,0.4777855738553572,0.9382021508640773,188,2023-04-22,3
2,1-6ol @ -3,VC3,0.15458030451415458,0.3035411324920181,237,2023-04-22,3
2,benz @ -3,VC3,0.1244345016921451,0.24434542086993402,83,2023-04-22,3
2,ms @ -3,VC4,0.027902803984295187,0.05479125395512602,-2,2023-04-22,3
2,ms @ -3,VC4,0.018905349394323857,0.037123430331869246,-2,2023-04-22,3
2,a-terp @ -3,VC4,0.029469829500710646,0.05786833871952485,18,2023-04-22,3
2,carene @ -3,VC4,0.015647717506930607,0.030726591643723745,11,2023-04-22,3
2,2h @ -3,VC4,0.16017842864298815,0.3145338714650574,36,2023-04-22,3
2,IaA @ -3,VC4,0.12116945516413154,0.2379340224458766,48,2023-04-22,3
2,pa @ -3,VC4,0.13710903216330864,0.26923372307061505,17,2023-04-22,3
2,2-but @ -3,VC4,0.06950456841291971,0.13648242883034784,21,2023-04-22,3
2,eb @ -3,VC4,0.12233587510856687,0.2402244593292039,112,2023-04-22,3
2,ep @ -3,VC4,0.08275579323106678,0.16250315508553764,47,2023-04-22,3
2,B-cit @ -3,VC4,0.024214777979088956,0.04754927320085854,19,2023-04-22,3
2,Lin @ -3,VC4,0.04821701355417209,0.09468118817346625,7,2023-04-22,3
2,6al @ -3,VC4,0.10873490618501391,0.21351695915303506,15,2023-04-22,3
2,t2h @ -3,VC4,0.12246543909231962,0.24047887724151223,47,2023-04-22,3
2,1-8ol @ -3,VC4,0.05440043071498226,0.10682323598196329,11,2023-04-22,3
2,1-5ol @ -3,VC4,0.2003721179313722,0.39346008398594956,126,2023-04-22,3
2,1-6ol @ -3,VC4,0.14102829449835066,0.276929770322243,109,2023-04-22,3
2,benz @ -3,VC4,0.03253243965170905,0.06388222358368931,6,2023-04-22,3
2,ms @ -3,VM2,0.46304512042286367,0.9092571054884212,12,2023-04-22,3
2,ms @ -3,VM2,0.24208510228781246,0.47536965552529353,12,2023-04-22,3
2,a-terp @ -3,VM2,0.015720173774313406,0.030868870167023624,6,2023-04-22,3
2,carene @ -3,VM2,0.03975737460479214,0.07806944455425732,7,2023-04-22,3
2,2h @ -3,VM2,0.8356880567073398,1.6409962442516222,71,2023-04-22,3
2,IaA @ -3,VM2,0.891056622252243,1.7497205551706727,96,2023-04-22,3
2,pa @ -3,VM2,0.7669509548353539,1.5060208486990065,89,2023-04-22,3
2,2-but @ -3,VM2,0.6353710374667251,1.2476443546378078,25,2023-04-22,3
2,eb @ -3,VM2,1.0305646102941457,2.023664980464805,199,2023-04-22,3
2,ep @ -3,VM2,0.8703040392391715,1.7089698103088296,168,2023-04-22,3
2,B-cit @ -3,VM2,0.26762319851927774,0.5255174584821656,7,2023-04-22,3
2,Lin @ -3,VM2,-0.02053656525923347,-0.040326562273741394,1,2023-04-22,3
2,6al @ -3,VM2,0.5445489939972924,1.0693019324476216,44,2023-04-22,3
2,t2h @ -3,VM2,0.5873920882096176,1.15343064067824,84,2023-04-22,3
2,1-8ol @ -3,VM2,0.2332300097209475,0.4579813806443774,28,2023-04-22,3
2,1-5ol @ -3,VM2,0.8547074987333536,1.6783437122236102,109,2023-04-22,3
2,1-6ol @ -3,VM2,0.6825742482671413,1.3403347921980844,73,2023-04-22,3
2,benz @ -3,VM2,0.3877711901354093,0.7614456872201456,12,2023-04-22,3
2,ms @ -3,VM5d,0.1459287339707995,0.28655250299734586,-8,2023-04-22,3
2,ms @ -3,VM5d,0.1595439035494309,0.31328788824553716,-8,2023-04-22,3
2,a-terp @ -3,VM5d,0.2654410118528357,0.5212324144455228,51,2023-04-22,3
2,carene @ -3,VM5d,0.05547503614615093,0.10893338158288066,16,2023-04-22,3
2,2h @ -3,VM5d,0.5055691379193685,0.9927592597219027,190,2023-04-22,3
2,IaA @ -3,VM5d,0.34758068023735733,0.6825257178991557,231,2023-04-22,3
2,pa @ -3,VM5d,0.41445752640133643,0.8138482281368676,190,2023-04-22,3
2,2-but @ -3,VM5d,0.19729208565810472,0.3874119882257684,39,2023-04-22,3
2,eb @ -3,VM5d,0.16919645685528859,0.3322420944175875,102,2023-04-22,3
2,ep @ -3,VM5d,-0.03834694602896663,-0.07529986088348653,57,2023-04-22,3
2,B-cit @ -3,VM5d,0.11085134472976339,0.21767289709572551,41,2023-04-22,3
2,Lin @ -3,VM5d,-0.07071794384801192,-0.13886506971634865,51,2023-04-22,3
2,6al @ -3,VM5d,0.2745545721038673,0.5391282285877382,224,2023-04-22,3
2,t2h @ -3,VM5d,0.1152955704890971,0.22639978713697798,145,2023-04-22,3
2,1-8ol @ -3,VM5d,0.1861041656809216,0.36544286408166843,56,2023-04-22,3
2,1-5ol @ -3,VM5d,0.4182455548530352,0.8212865783830683,169,2023-04-22,3
2,1-6ol @ -3,VM5d,0.5709829605934197,1.1212089084499228,183,2023-04-22,3
2,benz @ -3,VM5d,0.22756398522013951,0.44685530931783723,37,2023-04-22,3
2,ms @ -3,VM5v,0.1282546373833148,0.25184681839671047,8,2023-04-22,3
2,ms @ -3,VM5v,0.12737544864234676,0.25012040216958215,8,2023-04-22,3
2,a-terp @ -3,VM5v,0.33991675651787395,0.6674764780075924,11,2023-04-22,3
2,carene @ -3,VM5v,0.05856365331877026,0.11499833505387942,-7,2023-04-22,3
2,2h @ -3,VM5v,1.2096194219351297,2.3752654024879907,189,2023-04-22,3
2,IaA @ -3,VM5v,1.0889556092233876,2.138324283265566,248,2023-04-22,3
2,pa @ -3,VM5v,0.8678518715724145,1.7041546189235677,191,2023-04-22,3
2,2-but @ -3,VM5v,-0.03873141307779104,-0.07605481840393404,4,2023-04-22,3
2,eb @ -3,VM5v,0.31430680554248563,0.6171875777070848,81,2023-04-22,3
2,ep @ -3,VM5v,0.24310708051189048,0.47737645987526434,41,2023-04-22,3
2,B-cit @ -3,VM5v,0.1771951578604907,0.34794871868136473,50,2023-04-22,3
2,Lin @ -3,VM5v,0.9140778166552428,1.7949260517076886,140,2023-04-22,3
2,6al @ -3,VM5v,0.20660945605751554,0.4057080135297281,29,2023-04-22,3
2,t2h @ -3,VM5v,0.2422013438062637,0.47559791282019387,28,2023-04-22,3
2,1-8ol @ -3,VM5v,0.26582386392417295,0.5219842007204682,24,2023-04-22,3
2,1-5ol @ -3,VM5v,0.5858550521832805,1.1504124446824318,75,2023-04-22,3
2,1-6ol @ -3,VM5v,0.6013368187507194,1.1808131672817792,158,2023-04-22,3
2,benz @ -3,VM5v,0.28823821734768046,0.5659980758621413,30,2023-04-22,3
3,ms @ -3,DC1,-0.06694918386969162,-0.09098751157754711,1,2023-04-26,2
3,ms @ -3,DC1,-0.052808621803032384,-0.07176973354970112,1,2023-04-26,2
3,a-terp @ -3,DC1,0.33794505365132993,0.45928535202944215,85,2023-04-26,2
3,carene @ -3,DC1,0.2505207324866194,0.3404710368375527,123,2023-04-26,2
3,2h @ -3,DC1,0.01981833723565843,0.02693417730359422,131,2023-04-26,2
3,IaA @ -3,DC1,0.24033936875192122,0.32663402050455087,81,2023-04-26,2
3,pa @ -3,DC1,-0.09462606179165094,-0.12860186480485603,130,2023-04-26,2
3,2-but @ -3,DC1,-0.20741301962085865,-0.28188535592635316,-16,2023-04-26,2
3,eb @ -3,DC1,-0.06393694889987729,-0.08689372359764092,73,2023-04-26,2
3,ep @ -3,DC1,-0.06800905062428847,-0.09242792702446632,-13,2023-04-26,2
3,B-cit @ -3,DC1,0.0837575753924038,0.11383101212341515,18,2023-04-26,2
3,Lin @ -3,DC1,0.021304323031601926,0.028953711254532916,125,2023-04-26,2
3,6al @ -3,DC1,-0.007021322482651721,-0.00954235173237382,-29,2023-04-26,2
3,t2h @ -3,DC1,-0.02040404883749773,-0.027730190609106416,58,2023-04-26,2
3,1-8ol @ -3,DC1,0.12166180151556706,0.165344877026264,92,2023-04-26,2
3,1-5ol @ -3,DC1,-0.020365981442112168,-0.027678454988473426,84,2023-04-26,2
3,1-6ol @ -3,DC1,0.031457677814191565,0.04275266192777692,146,2023-04-26,2
3,benz @ -3,DC1,0.006916283523566616,0.009399598184780898,-15,2023-04-26,2
3,ms @ -3,DL1,0.5760498709181234,0.7828824978871053,258,2023-04-26,2
3,ms @ -3,DL1,0.36515457732775625,0.49626454591098484,258,2023-04-26,2
3,a-terp @ -3,DL1,0.005038342456325865,0.006847376115426101,-10,2023-04-26,2
3,carene @ -3,DL1,0.019445728776687075,0.026427782534980827,-12,2023-04-26,2
3,2h @ -3,DL1,-0.05515921875485025,-0.07496432017504306,17,2023-04-26,2
3,IaA @ -3,DL1,0.519951315132627,0.70664156858838,208,2023-04-26,2
3,pa @ -3,DL1,0.03432205744643004,0.046645506618132805,-1,2023-04-26,2
3,2-but @ -3,DL1,0.07607580603911249,0.10339107786926424,7,2023-04-26,2
3,eb @ -3,DL1,0.15581418452392984,0.21175978703356868,29,2023-04-26,2
3,ep @ -3,DL1,0.13394201070078193,0.1820343362673089,38,2023-04-26,2
3,B-cit @ -3,DL1,-0.06605151555816724,-0.08976753246552993,-10,2023-04-26,2
3,Lin @ -3,DL1,-0.05325572165550293,-0.07237736609503824,-14,2023-04-26,2
3,6al @ -3,DL1,-0.04171732597475595,-0.05669607097078864,28,2023-04-26,2
3,t2h @ -3,DL1,-0.024384687808599804,-0.0331400912760681,-8,2023-04-26,2
3,1-8ol @ -3,DL1,-0.19327406107620235,-0.2626697571704321,-18,2023-04-26,2
3,1-5ol @ -3,DL1,-0.004165546154486793,-0.00566119939110648,11,2023-04-26,2
3,1-6ol @ -3,DL1,0.06280302278462305,0.08535265752967224,10,2023-04-26,2
3,benz @ -3,DL1,0.5479778264388798,0.7447310922324517,123,2023-04-26,2
3,ms @ -3,DL5,0.347552965577707,0.47234301677019247,-6,2023-04-26,2
3,ms @ -3,DL5,0.01611681283212452,0.021903608220382693,-6,2023-04-26,2
3,a-terp @ -3,DL5,0.04924082478190491,0.0669209071114578,5,2023-04-26,2
3,carene @ -3,DL5,0.10757701056739548,0.14620289492296526,4,2023-04-26,2
3,2h @ -3,DL5,0.05249470774890552,0.07134310760770585,-2,2023-04-26,2
3,IaA @ -3,DL5,0.12829351547275145,0.17435772999296698,-33,2023-04-26,2
3,pa @ -3,DL5,0.1540605311152659,0.20937647852103508,-4,2023-04-26,2
3,2-but @ -3,DL5,0.06692256338600656,0.09095133292042996,9,2023-04-26,2
3,eb @ -3,DL5,0.18390697160509142,0.2499393829905243,1,2023-04-26,2
3,ep @ -3,DL5,-0.007883359108951228,-0.01071390548377368,85,2023-04-26,2
3,B-cit @ -3,DL5,0.2560894480428326,0.34803921828288914,21,2023-04-26,2
3,Lin @ -3,DL5,0.05669539124278642,0.07705206051707997,31,2023-04-26,2
3,6al @ -3,DL5,0.5930954356399066,0.8060483294600157,177,2023-04-26,2
3,t2h @ -3,DL5,0.5448441411996575,0.7404722468589354,221,2023-04-26,2
3,1-8ol @ -3,DL5,0.1947489852109708,0.2646742577338662,-18,2023-04-26,2
3,1-5ol @ -3,DL5,0.5822027654535699,0.7912446097220907,166,2023-04-26,2
3,1-6ol @ -3,DL5,0.8387084199320182,1.1398494747491275,96,2023-04-26,2
3,benz @ -3,DL5,0.9656369245446382,1.3123520821810573,200,2023-04-26,2
3,ms @ -3,DM2,0.13005745684180986,0.17675502039237953,-2,2023-04-26,2
3,ms @ -3,DM2,0.00229604468173476,0.0031204471807830753,-2,2023-04-26,2
3,a-terp @ -3,DM2,0.029078741246410227,0.03951956025286249,63,2023-04-26,2
3,carene @ -3,DM2,0.057414842493118394,0.07802983313782577,11,2023-04-26,2
3,2h @ -3,DM2,0.3156491552122635,0.42898403691102505,111,2023-04-26,2
3,IaA @ -3,DM2,0.8726301367730924,1.1859508971326314,232,2023-04-26,2
3,pa @ -3,DM2,0.8421135569030823,1.1444772375039487,158,2023-04-26,2
3,2-but @ -3,DM2,0.5454224170162214,0.7412581545356748,84,2023-04-26,2
3,eb @ -3,DM2,0.7927423431585825,1.0773791248380993,193,2023-04-26,2
3,ep @ -3,DM2,0.8632406305484558,1.1731900573890965,188,2023-04-26,2
3,B-cit @ -3,DM2,0.004177731350915692,0.005677759722944237,25,2023-04-26,2
3,Lin @ -3,DM2,-0.026014450013471496,-0.03535502503497749,52,2023-04-26,2
3,6al @ -3,DM2,0.39262915920164626,0.5336039680196168,139,2023-04-26,2
3,t2h @ -3,DM2,0.02313985493430315,0.03144829700740857,49,2023-04-26,2
3,1-8ol @ -3,DM2,0.23114200445467856,0.3141343118881306,53,2023-04-26,2
